# Modern Hangul Syllables: 11,172
# Version 2018-07-19
# Prepared by Dr. Ken Lunde (lunde@adobe.com), Adobe Systems Incorporated
# Based on data from Jaemin Chung
#
# Field 1: Unicode Scalar Value
# Field 2: Character (UTF-8)
# Field 3: Adobe-KR-9 CID
# Field 4: Adobe-KR-9 Supplement
# Field 5: KS X 1001 Row-Cell Value
# Field 6: KS X 1002 Row-Cell Value
# Field 7: KPS 9566 Row-Cell Value
# Field 8: GB/T 12052 Row-Cell Value
#
U+AC00	가	221	0	16-01	*	16-01	16-03
U+C068	쁨	1537	0	27-61	*	39-34	33-78
U+C069	쁩	1538	0	27-62	*	39-35	33-79
U+C06A	쁪	7823	2	*	*	*	*
U+C06B	쁫	3781	1	*	25-62	*	49-93
U+C06C	쁬	7824	2	*	*	*	*
U+C06D	쁭	1539	0	*	*	*	*
U+C06E	쁮	7825	2	*	*	*	*
U+C06F	쁯	7826	2	*	*	*	*
U+C070	쁰	7827	2	*	*	*	*
U+C071	쁱	7828	2	*	*	*	*
U+C072	쁲	7829	2	*	*	*	*
U+C073	쁳	7830	2	*	*	*	*
U+C074	쁴	3782	1	*	25-63	39-62	50-15
U+C075	쁵	7831	2	*	*	*	*
U+C076	쁶	7832	2	*	*	*	*
U+C077	쁷	7833	2	*	*	*	*
U+C078	쁸	7834	2	*	*	*	*
U+C079	쁹	7835	2	*	*	*	*
U+C07A	쁺	7836	2	*	*	*	*
U+C07B	쁻	7837	2	*	*	*	*
U+C07C	쁼	7838	2	*	*	*	*
U+C07D	쁽	7839	2	*	*	*	*
U+C07E	쁾	7840	2	*	*	*	*
U+C07F	쁿	7841	2	*	*	*	*
U+C080	삀	7842	2	*	*	*	*
U+C081	삁	7843	2	*	*	*	*
U+C082	삂	7844	2	*	*	*	*
U+C083	삃	7845	2	*	*	*	*
U+C084	삄	7846	2	*	*	*	*
U+C085	삅	7847	2	*	*	*	*
U+C086	삆	7848	2	*	*	*	*
U+C087	삇	7849	2	*	*	*	*
U+C088	삈	7850	2	*	*	*	*
U+C089	삉	7851	2	*	*	*	*
U+C08A	삊	7852	2	*	*	*	*
U+C08B	삋	7853	2	*	*	*	*
U+C08C	삌	7854	2	*	*	*	*
U+C08D	삍	7855	2	*	*	*	*
U+C08E	삎	7856	2	*	*	*	*
U+C08F	삏	7857	2	*	*	*	*
U+C090	삐	1540	0	27-63	*	39-36	33-80
U+C091	삑	1541	0	27-64	*	39-37	33-81
U+C092	삒	7858	2	*	*	*	*
U+C093	삓	7859	2	*	*	*	*
U+C094	삔	1542	0	27-65	*	39-38	33-82
U+C095	삕	7860	2	*	*	*	*
U+C096	삖	7861	2	*	*	*	*
U+C097	삗	3783	1	*	25-64	*	49-94
U+C098	삘	1543	0	27-66	*	39-39	33-83
U+C099	삙	7862	2	*	*	*	*
U+C09A	삚	7863	2	*	*	*	*
U+C09B	삛	7864	2	*	*	*	*
U+C09C	삜	7865	2	*	*	*	*
U+C09D	삝	7866	2	*	*	*	*
U+C09E	삞	7867	2	*	*	*	*
U+C09F	삟	7868	2	*	*	*	*
U+C0A0	삠	1544	0	27-67	*	39-40	33-84
U+C0A1	삡	1545	0	27-68	*	39-41	33-85
U+C0A2	삢	7869	2	*	*	*	*
U+C0A3	삣	1546	0	27-69	*	39-42	50-01
U+C0A4	삤	3784	1	*	25-65	*	*
U+C0A5	삥	1547	0	27-70	*	39-43	33-86
U+C0A6	삦	3785	1	*	25-66	*	50-02
U+C0A7	삧	3786	1	*	25-67	*	50-03
U+C0A8	삨	7870	2	*	*	*	*
U+C0A9	삩	7871	2	*	*	*	*
U+C0AA	삪	7872	2	*	*	*	*
U+C0AB	삫	3787	1	*	25-68	*	50-04
U+C0AC	사	1548	0	27-71	*	26-01	23-75
U+C0AD	삭	1549	0	27-72	*	26-02	23-76
U+C0AE	삮	3788	1	*	25-69	*	*
U+C0AF	삯	1550	0	27-73	*	26-03	23-77
U+C0B0	산	1551	0	27-74	*	26-04	23-78
U+C0B1	삱	7873	2	*	*	*	*
U+C0B2	삲	7874	2	*	*	*	*
U+C0B3	삳	1552	0	27-75	*	26-05	42-92
U+C0B4	살	1553	0	27-76	*	26-06	23-79
U+C0B5	삵	1554	0	27-77	*	26-07	23-80
U+C0B6	삶	1555	0	27-78	*	26-08	23-81
U+C0B7	삷	3789	1	*	25-70	*	42-93
U+C0B8	삸	3790	1	*	25-71	*	42-94
U+C0B9	삹	7875	2	*	*	*	*
U+C0BA	삺	3791	1	*	25-72	*	*
U+C0BB	삻	3792	1	*	25-73	*	*
U+C0BC	삼	1556	0	27-79	*	26-09	23-82
U+C0BD	삽	1557	0	27-80	*	26-10	23-83
U+C0BE	삾	7876	2	*	*	*	*
U+C0BF	삿	1558	0	27-81	*	26-11	23-84
U+C0C0	샀	1559	0	27-82	*	26-14	23-87
U+C0C1	상	1560	0	27-83	*	26-12	23-85
U+C0C2	샂	3793	1	*	25-74	*	43-01
U+C0C3	샃	3794	1	*	25-75	*	*
U+C0C4	샄	3795	1	*	25-76	*	43-02
U+C0C5	샅	1561	0	27-84	*	26-13	23-86
U+C0C6	샆	1562	0	*	25-77	*	*
U+C0C7	샇	3796	1	*	25-78	*	43-03
U+C0C8	새	1563	0	27-85	*	27-15	24-73
U+C0C9	색	1564	0	27-86	*	27-16	24-74
U+C0CA	샊	7877	2	*	*	*	*
U+C0CB	샋	3797	1	*	25-79	*	43-40
U+C0CC	샌	1565	0	27-87	*	27-17	24-75
U+C0CD	샍	7878	2	*	*	*	*
U+C0CE	샎	7879	2	*	*	*	*
U+C0CF	샏	1566	0	*	25-80	*	43-41
U+C0D0	샐	1567	0	27-88	*	27-18	24-76
U+C0D1	샑	7880	2	*	*	*	*
U+C0D2	샒	7881	2	*	*	*	*
U+C0D3	샓	7882	2	*	*	*	*
U+C0D4	샔	7883	2	*	*	*	*
U+C0D5	샕	7884	2	*	*	*	*
U+C0D6	샖	7885	2	*	*	*	*
U+C0D7	샗	7886	2	*	*	*	*
U+C0D8	샘	1568	0	27-89	*	27-19	24-77
U+C0D9	샙	1569	0	27-90	*	27-20	24-78
U+C0DA	샚	7887	2	*	*	*	*
U+C0DB	샛	1570	0	27-91	*	27-21	24-79
U+C0DC	샜	1571	0	27-92	*	27-23	24-81
U+C0DD	생	1572	0	27-93	*	27-22	24-80
U+C0DE	샞	7888	2	*	*	*	*
U+C0DF	샟	7889	2	*	*	*	*
U+C0E0	샠	7890	2	*	*	*	*
U+C0E1	샡	7891	2	*	*	*	*
U+C0E2	샢	7892	2	*	*	*	*
U+C0E3	샣	3798	1	*	25-81	*	*
U+C0E4	샤	1573	0	27-94	*	26-15	23-88
U+C0E5	샥	1574	0	28-01	*	26-16	43-04
U+C0E6	샦	7893	2	*	*	*	*
U+C0E7	샧	7894	2	*	*	*	*
U+C0E8	샨	1575	0	28-02	*	26-17	23-89
U+C0E9	샩	7895	2	*	*	*	*
U+C0EA	샪	7896	2	*	*	*	*
U+C0EB	샫	3799	1	*	25-82	*	43-05
U+C0EC	샬	1576	0	28-03	*	26-18	23-90
U+C0ED	샭	7897	2	*	*	*	*
U+C0EE	샮	7898	2	*	*	*	*
U+C0EF	샯	7899	2	*	*	*	*
U+C0F0	샰	7900	2	*	*	*	*
U+C0F1	샱	7901	2	*	*	*	*
U+C0F2	샲	7902	2	*	*	*	*
U+C0F3	샳	7903	2	*	*	*	*
U+C0F4	샴	1577	0	28-04	*	26-19	23-91
U+C0F5	샵	1578	0	28-05	*	26-20	43-06
U+C0F6	샶	7904	2	*	*	*	*
U+C0F7	샷	1579	0	28-06	*	26-21	23-92
U+C0F8	샸	3800	1	*	25-83	*	*
U+C0F9	샹	1580	0	28-07	*	26-22	23-93
U+C0FA	샺	7905	2	*	*	*	*
U+C0FB	샻	3801	1	*	25-84	*	*
U+C0FC	샼	7906	2	*	*	*	*
U+C0FD	샽	7907	2	*	*	*	*
U+C0FE	샾	1581	0	*	25-85	*	*
U+C0FF	샿	3802	1	*	25-86	*	*
U+C100	섀	1582	0	28-08	*	27-24	43-42
U+C101	섁	1583	0	*	*	*	*
U+C102	섂	7908	2	*	*	*	*
U+C103	섃	7909	2	*	*	*	*
U+C104	섄	1584	0	28-09	*	27-25	*
U+C105	섅	7910	2	*	*	*	*
U+C106	섆	7911	2	*	*	*	*
U+C107	섇	7912	2	*	*	*	*
U+C108	섈	1585	0	28-10	*	27-26	*
U+C109	섉	7913	2	*	*	*	*
U+C10A	섊	7914	2	*	*	*	*
U+C10B	섋	7915	2	*	*	*	*
U+C10C	섌	7916	2	*	*	*	*
U+C10D	섍	7917	2	*	*	*	*
U+C10E	섎	7918	2	*	*	*	*
U+C10F	섏	7919	2	*	*	*	*
U+C110	섐	1586	0	28-11	*	27-27	43-43
U+C111	섑	7920	2	*	*	*	*
U+C112	섒	7921	2	*	*	*	*
U+C113	섓	7922	2	*	*	*	*
U+C114	섔	7923	2	*	*	*	*
U+C115	섕	1587	0	28-12	*	27-28	43-44
U+C116	섖	7924	2	*	*	*	*
U+C117	섗	7925	2	*	*	*	*
U+C118	섘	7926	2	*	*	*	*
U+C119	섙	7927	2	*	*	*	*
U+C11A	섚	7928	2	*	*	*	*
U+C11B	섛	7929	2	*	*	*	*
U+C11C	서	1588	0	28-13	*	26-23	23-94
U+C11D	석	1589	0	28-14	*	26-24	24-01
U+C11E	섞	1590	0	28-15	*	26-36	24-13
U+C11F	섟	1591	0	28-16	*	26-25	24-02
U+C120	선	1592	0	28-17	*	26-26	24-03
U+C121	섡	7930	2	*	*	*	*
U+C122	섢	7931	2	*	*	*	*
U+C123	섣	1593	0	28-18	*	26-27	24-04
U+C124	설	1594	0	28-19	*	26-28	24-05
U+C125	섥	3803	1	*	25-87	*	43-07
U+C126	섦	1595	0	28-20	*	26-29	24-06
U+C127	섧	1596	0	28-21	*	26-30	24-07
U+C128	섨	3804	1	*	25-88	*	43-08
U+C129	섩	7932	2	*	*	*	*
U+C12A	섪	3805	1	*	25-89	*	*
U+C12B	섫	7933	2	*	*	*	*
U+C12C	섬	1597	0	28-22	*	26-31	24-08
U+C12D	섭	1598	0	28-23	*	26-32	24-09
U+C12E	섮	7934	2	*	*	*	*
U+C12F	섯	1599	0	28-24	*	26-33	24-10
U+C130	섰	1600	0	28-25	*	26-37	24-14
U+C131	성	1601	0	28-26	*	26-34	24-11
U+C132	섲	7935	2	*	*	*	*
U+C133	섳	7936	2	*	*	*	*
U+C134	섴	3806	1	*	25-90	*	*
U+C135	섵	7937	2	*	*	*	*
U+C136	섶	1602	0	28-27	*	26-35	24-12
U+C137	섷	7938	2	*	*	*	*
U+C138	세	1603	0	28-28	*	27-29	24-82
U+C139	섹	1604	0	28-29	*	27-30	24-83
U+C13A	섺	7939	2	*	*	*	*
U+C13B	섻	7940	2	*	*	*	*
U+C13C	센	1605	0	28-30	*	27-31	24-84
U+C13D	섽	7941	2	*	*	*	*
U+C13E	섾	7942	2	*	*	*	*
U+C13F	섿	1606	0	*	25-91	*	43-45
U+C140	셀	1607	0	28-31	*	27-32	24-85
U+C141	셁	7943	2	*	*	*	*
U+C142	셂	7944	2	*	*	*	*
U+C143	셃	7945	2	*	*	*	*
U+C144	셄	7946	2	*	*	*	*
U+C145	셅	7947	2	*	*	*	*
U+C146	셆	7948	2	*	*	*	*
U+C147	셇	7949	2	*	*	*	*
U+C148	셈	1608	0	28-32	*	27-33	24-86
U+C149	셉	1609	0	28-33	*	27-34	24-87
U+C14A	셊	7950	2	*	*	*	*
U+C14B	셋	1610	0	28-34	*	27-35	24-88
U+C14C	셌	1611	0	28-35	*	27-39	24-90
U+C14D	셍	1612	0	28-36	*	27-36	24-89
U+C14E	셎	3807	1	*	25-92	*	43-46
U+C14F	셏	7951	2	*	*	*	*
U+C150	셐	7952	2	*	*	*	*
U+C151	셑	1613	0	*	25-93	27-37	*
U+C152	셒	3808	1	*	25-94	27-38	*
U+C153	셓	7953	2	*	*	*	*
U+C154	셔	1614	0	28-37	*	26-38	24-15
U+C155	셕	1615	0	28-38	*	26-39	43-09
U+C156	셖	7954	2	*	*	*	*
U+C157	셗	3809	1	*	26-01	*	43-10
U+C158	션	1616	0	28-39	*	26-40	24-16
U+C159	셙	7955	2	*	*	*	*
U+C15A	셚	7956	2	*	*	*	*
U+C15B	셛	3810	1	*	26-02	*	43-11
U+C15C	셜	1617	0	28-40	*	26-41	43-12
U+C15D	셝	7957	2	*	*	*	*
U+C15E	셞	7958	2	*	*	*	*
U+C15F	셟	3811	1	*	26-03	*	43-13
U+C160	셠	3812	1	*	26-04	*	*
U+C161	셡	7959	2	*	*	*	*
U+C162	셢	7960	2	*	*	*	*
U+C163	셣	7961	2	*	*	*	*
U+C164	셤	1618	0	28-41	*	26-42	43-14
U+C165	셥	1619	0	28-42	*	26-43	43-15
U+C166	셦	7962	2	*	*	*	*
U+C167	셧	1620	0	28-43	*	26-44	43-16
U+C168	셨	1621	0	28-44	*	26-46	24-17
U+C169	셩	1622	0	28-45	*	26-45	43-17
U+C16A	셪	7963	2	*	*	*	*
U+C16B	셫	7964	2	*	*	*	*
U+C16C	셬	7965	2	*	*	*	*
U+C16D	셭	7966	2	*	*	*	*
U+C16E	셮	7967	2	*	*	*	*
U+C16F	셯	7968	2	*	*	*	*
U+C170	셰	1623	0	28-46	*	27-40	43-47
U+C171	셱	1624	0	*	26-05	*	*
U+C172	셲	7969	2	*	*	*	*
U+C173	셳	3813	1	*	26-06	*	*
U+C174	셴	1625	0	28-47	*	27-41	43-48
U+C175	셵	7970	2	*	*	*	*
U+C176	셶	7971	2	*	*	*	*
U+C177	셷	7972	2	*	*	*	*
U+C178	셸	1626	0	28-48	*	27-42	43-49
U+C179	셹	7973	2	*	*	*	*
U+C17A	셺	7974	2	*	*	*	*
U+C17B	셻	7975	2	*	*	*	*
U+C17C	셼	7976	2	*	*	*	*
U+C17D	셽	7977	2	*	*	*	*
U+C17E	셾	7978	2	*	*	*	*
U+C17F	셿	7979	2	*	*	*	*
U+C180	솀	1627	0	*	26-07	*	43-50
U+C181	솁	1628	0	*	26-08	*	*
U+C182	솂	7980	2	*	*	*	*
U+C183	솃	3814	1	*	26-09	*	43-51
U+C184	솄	3815	1	*	26-10	*	*
U+C185	솅	1629	0	28-49	*	27-43	43-52
U+C186	솆	7981	2	*	*	*	*
U+C187	솇	7982	2	*	*	*	*
U+C188	솈	7983	2	*	*	*	*
U+C189	솉	7984	2	*	*	*	*
U+C18A	솊	7985	2	*	*	*	*
U+C18B	솋	7986	2	*	*	*	*
U+C18C	소	1630	0	28-50	*	26-47	24-18
U+C18D	속	1631	0	28-51	*	26-48	24-19
U+C18E	솎	1632	0	28-52	*	26-58	24-28
U+C18F	솏	7987	2	*	*	*	*
U+C190	손	1633	0	28-53	*	26-49	24-20
U+C191	솑	7988	2	*	*	*	*
U+C192	솒	7989	2	*	*	*	*
U+C193	솓	1634	0	*	26-11	26-50	43-18
U+C194	솔	1635	0	28-54	*	26-51	24-21
U+C195	솕	3816	1	*	26-12	*	43-19
U+C196	솖	1636	0	28-55	*	26-52	24-22
U+C197	솗	3817	1	*	26-13	*	43-20
U+C198	솘	3818	1	*	26-14	*	43-21
U+C199	솙	7990	2	*	*	*	*
U+C19A	솚	7991	2	*	*	*	*
U+C19B	솛	7992	2	*	*	*	*
U+C19C	솜	1637	0	28-56	*	26-53	24-23
U+C19D	솝	1638	0	28-57	*	26-54	24-24
U+C19E	솞	7993	2	*	*	*	*
U+C19F	솟	1639	0	28-58	*	26-55	24-25
U+C1A0	솠	7994	2	*	*	*	*
U+C1A1	송	1640	0	28-59	*	26-56	24-26
U+C1A2	솢	7995	2	*	*	*	*
U+C1A3	솣	3819	1	*	26-15	*	*
U+C1A4	솤	7996	2	*	*	*	*
U+C1A5	솥	1641	0	28-60	*	26-57	24-27
U+C1A6	솦	3820	1	*	26-16	*	*
U+C1A7	솧	7997	2	*	*	*	*
U+C1A8	솨	1642	0	28-61	*	27-63	25-11
U+C1A9	솩	1643	0	28-62	*	27-64	43-63
U+C1AA	솪	7998	2	*	*	*	*
U+C1AB	솫	7999	2	*	*	*	*
U+C1AC	솬	1644	0	28-63	*	27-65	43-64
U+C1AD	솭	8000	2	*	*	*	*
U+C1AE	솮	8001	2	*	*	*	*
U+C1AF	솯	8002	2	*	*	*	*
U+C1B0	솰	1645	0	28-64	*	27-66	25-12
U+C1B1	솱	8003	2	*	*	*	*
U+C1B2	솲	8004	2	*	*	*	*
U+C1B3	솳	8005	2	*	*	*	*
U+C1B4	솴	8006	2	*	*	*	*
U+C1B5	솵	8007	2	*	*	*	*
U+C1B6	솶	8008	2	*	*	*	*
U+C1B7	솷	8009	2	*	*	*	*
U+C1B8	솸	3821	1	*	26-17	*	*
U+C1B9	솹	3822	1	*	26-18	*	*
U+C1BA	솺	8010	2	*	*	*	*
U+C1BB	솻	3823	1	*	26-19	27-67	*
U+C1BC	솼	3824	1	*	26-20	*	*
U+C1BD	솽	1646	0	28-65	*	27-68	43-65
U+C1BE	솾	8011	2	*	*	*	*
U+C1BF	솿	8012	2	*	*	*	*
U+C1C0	쇀	8013	2	*	*	*	*
U+C1C1	쇁	8014	2	*	*	*	*
U+C1C2	쇂	8015	2	*	*	*	*
U+C1C3	쇃	8016	2	*	*	*	*
U+C1C4	쇄	1647	0	28-66	*	27-71	25-15
U+C1C5	쇅	3825	1	*	26-21	*	43-68
U+C1C6	쇆	8017	2	*	*	*	*
U+C1C7	쇇	8018	2	*	*	*	*
U+C1C8	쇈	1648	0	28-67	*	27-72	*
U+C1C9	쇉	8019	2	*	*	*	*
U+C1CA	쇊	8020	2	*	*	*	*
U+C1CB	쇋	3826	1	*	26-22	*	43-69
U+C1CC	쇌	1649	0	28-68	*	27-73	*
U+C1CD	쇍	8021	2	*	*	*	*
U+C1CE	쇎	8022	2	*	*	*	*
U+C1CF	쇏	8023	2	*	*	*	*
U+C1D0	쇐	8024	2	*	*	*	*
U+C1D1	쇑	8025	2	*	*	*	*
U+C1D2	쇒	8026	2	*	*	*	*
U+C1D3	쇓	8027	2	*	*	*	*
U+C1D4	쇔	1650	0	28-69	*	27-74	*
U+C1D5	쇕	3827	1	*	26-23	*	*
U+C1D6	쇖	8028	2	*	*	*	*
U+C1D7	쇗	1651	0	28-70	*	27-75	43-70
U+C1D8	쇘	1652	0	28-71	*	27-76	25-16
U+C1D9	쇙	3828	1	*	26-24	*	43-71
U+C1DA	쇚	8029	2	*	*	*	*
U+C1DB	쇛	8030	2	*	*	*	*
U+C1DC	쇜	8031	2	*	*	*	*
U+C1DD	쇝	8032	2	*	*	*	*
U+C1DE	쇞	8033	2	*	*	*	*
U+C1DF	쇟	8034	2	*	*	*	*
U+C1E0	쇠	1653	0	28-72	*	27-44	24-91
U+C1E1	쇡	3829	1	*	26-25	27-45	43-53
U+C1E2	쇢	8035	2	*	*	*	*
U+C1E3	쇣	8036	2	*	*	*	*
U+C1E4	쇤	1654	0	28-73	*	27-46	24-92
U+C1E5	쇥	8037	2	*	*	*	*
U+C1E6	쇦	8038	2	*	*	*	*
U+C1E7	쇧	3830	1	*	26-26	*	43-54
U+C1E8	쇨	1655	0	28-74	*	27-47	24-93
U+C1E9	쇩	8039	2	*	*	*	*
U+C1EA	쇪	8040	2	*	*	*	*
U+C1EB	쇫	8041	2	*	*	*	*
U+C1EC	쇬	8042	2	*	*	*	*
U+C1ED	쇭	8043	2	*	*	*	*
U+C1EE	쇮	8044	2	*	*	*	*
U+C1EF	쇯	8045	2	*	*	*	*
U+C1F0	쇰	1656	0	28-75	*	27-48	24-94
U+C1F1	쇱	1657	0	28-76	*	27-49	25-01
U+C1F2	쇲	8046	2	*	*	*	*
U+C1F3	쇳	1658	0	28-77	*	27-50	25-02
U+C1F4	쇴	1659	0	*	26-27	27-52	25-03
U+C1F5	쇵	1660	0	*	26-28	27-51	43-55
U+C1F6	쇶	8047	2	*	*	*	*
U+C1F7	쇷	8048	2	*	*	*	*
U+C1F8	쇸	8049	2	*	*	*	*
U+C1F9	쇹	8050	2	*	*	*	*
U+C1FA	쇺	8051	2	*	*	*	*
U+C1FB	쇻	8052	2	*	*	*	*
U+C1FC	쇼	1661	0	28-78	*	26-59	24-29
U+C1FD	쇽	1662	0	28-79	*	26-60	24-30
U+C1FE	쇾	8053	2	*	*	*	*
U+C1FF	쇿	8054	2	*	*	*	*
U+C200	숀	1663	0	28-80	*	26-61	24-31
U+C201	숁	8055	2	*	*	*	*
U+C202	숂	8056	2	*	*	*	*
U+C203	숃	3831	1	*	26-29	*	43-22
U+C204	숄	1664	0	28-81	*	26-62	24-32
U+C205	숅	8057	2	*	*	*	*
U+C206	숆	8058	2	*	*	*	*
U+C207	숇	8059	2	*	*	*	*
U+C208	숈	8060	2	*	*	*	*
U+C209	숉	8061	2	*	*	*	*
U+C20A	숊	8062	2	*	*	*	*
U+C20B	숋	8063	2	*	*	*	*
U+C20C	숌	1665	0	28-82	*	26-63	43-23
U+C20D	숍	1666	0	28-83	*	26-64	24-33
U+C20E	숎	8064	2	*	*	*	*
U+C20F	숏	1667	0	28-84	*	26-65	43-24
U+C210	숐	8065	2	*	*	*	*
U+C211	숑	1668	0	28-85	*	26-66	43-25
U+C212	숒	8066	2	*	*	*	*
U+C213	숓	8067	2	*	*	*	*
U+C214	숔	8068	2	*	*	*	*
U+C215	숕	8069	2	*	*	*	*
U+C216	숖	1669	0	*	26-30	*	*
U+C217	숗	8070	2	*	*	*	*
U+C218	수	1670	0	28-86	*	26-67	24-34
U+C219	숙	1671	0	28-87	*	26-68	24-35
U+C21A	숚	8071	2	*	*	*	*
U+C21B	숛	8072	2	*	*	*	*
U+C21C	순	1672	0	28-88	*	26-69	24-36
U+C21D	숝	8073	2	*	*	*	*
U+C21E	숞	8074	2	*	*	*	*
U+C21F	숟	1673	0	28-89	*	26-70	24-37
U+C220	술	1674	0	28-90	*	26-71	24-38
U+C221	숡	3832	1	*	26-31	*	*
U+C222	숢	8075	2	*	*	*	*
U+C223	숣	8076	2	*	*	*	*
U+C224	숤	3833	1	*	26-32	*	43-26
U+C225	숥	8077	2	*	*	*	*
U+C226	숦	8078	2	*	*	*	*
U+C227	숧	3834	1	*	26-33	*	*
U+C228	숨	1675	0	28-91	*	26-72	24-39
U+C229	숩	1676	0	28-92	*	26-73	24-40
U+C22A	숪	8079	2	*	*	*	*
U+C22B	숫	1677	0	28-93	*	26-74	24-41
U+C22C	숬	8080	2	*	*	*	*
U+C22D	숭	1678	0	28-94	*	26-75	24-42
U+C22E	숮	3835	1	*	26-34	*	*
U+C22F	숯	1679	0	29-01	*	26-76	24-43
U+C230	숰	8081	2	*	*	*	*
U+C231	숱	1680	0	29-02	*	26-77	24-44
U+C232	숲	1681	0	29-03	*	26-78	24-45
U+C233	숳	3836	1	*	26-35	*	*
U+C234	숴	1682	0	29-04	*	27-69	25-13
U+C235	숵	3837	1	*	26-36	*	*
U+C236	숶	8082	2	*	*	*	*
U+C237	숷	8083	2	*	*	*	*
U+C238	숸	3838	1	*	26-37	*	43-66
U+C239	숹	8084	2	*	*	*	*
U+C23A	숺	8085	2	*	*	*	*
U+C23B	숻	3839	1	*	26-38	*	43-67
U+C23C	숼	3840	1	*	26-39	*	*
U+C23D	숽	8086	2	*	*	*	*
U+C23E	숾	8087	2	*	*	*	*
U+C23F	숿	8088	2	*	*	*	*
U+C240	쉀	8089	2	*	*	*	*
U+C241	쉁	8090	2	*	*	*	*
U+C242	쉂	8091	2	*	*	*	*
U+C243	쉃	8092	2	*	*	*	*
U+C244	쉄	3841	1	*	26-40	*	*
U+C245	쉅	3842	1	*	26-41	*	*
U+C246	쉆	8093	2	*	*	*	*
U+C247	쉇	3843	1	*	26-42	*	*
U+C248	쉈	1683	0	29-05	*	27-70	25-14
U+C249	쉉	3844	1	*	26-43	*	*
U+C24A	쉊	8094	2	*	*	*	*
U+C24B	쉋	8095	2	*	*	*	*
U+C24C	쉌	8096	2	*	*	*	*
U+C24D	쉍	8097	2	*	*	*	*
U+C24E	쉎	8098	2	*	*	*	*
U+C24F	쉏	8099	2	*	*	*	*
U+C250	쉐	1684	0	29-06	*	27-77	25-17
U+C251	쉑	1685	0	29-07	*	27-78	25-18
U+C252	쉒	8100	2	*	*	*	*
U+C253	쉓	8101	2	*	*	*	*
U+C254	쉔	1686	0	29-08	*	27-79	43-72
U+C255	쉕	8102	2	*	*	*	*
U+C256	쉖	8103	2	*	*	*	*
U+C257	쉗	3845	1	*	26-44	*	43-73
U+C258	쉘	1687	0	29-09	*	27-80	25-19
U+C259	쉙	8104	2	*	*	*	*
U+C25A	쉚	8105	2	*	*	*	*
U+C25B	쉛	8106	2	*	*	*	*
U+C25C	쉜	8107	2	*	*	*	*
U+C25D	쉝	8108	2	*	*	*	*
U+C25E	쉞	8109	2	*	*	*	*
U+C25F	쉟	8110	2	*	*	*	*
U+C260	쉠	1688	0	29-10	*	27-81	43-74
U+C261	쉡	3846	1	*	26-45	27-82	43-75
U+C262	쉢	8111	2	*	*	*	*
U+C263	쉣	3847	1	*	26-46	*	43-76
U+C264	쉤	3848	1	*	26-47	*	43-78
U+C265	쉥	1689	0	29-11	*	27-83	43-77
U+C266	쉦	8112	2	*	*	*	*
U+C267	쉧	8113	2	*	*	*	*
U+C268	쉨	8114	2	*	*	*	*
U+C269	쉩	8115	2	*	*	*	*
U+C26A	쉪	8116	2	*	*	*	*
U+C26B	쉫	8117	2	*	*	*	*
U+C26C	쉬	1690	0	29-12	*	27-53	25-04
U+C26D	쉭	1691	0	29-13	*	27-54	43-56
U+C26E	쉮	8118	2	*	*	*	*
U+C26F	쉯	8119	2	*	*	*	*
U+C270	쉰	1692	0	29-14	*	27-55	25-05
U+C271	쉱	8120	2	*	*	*	*
U+C272	쉲	8121	2	*	*	*	*
U+C273	쉳	3849	1	*	26-48	*	43-57
U+C274	쉴	1693	0	29-15	*	27-56	25-06
U+C275	쉵	8122	2	*	*	*	*
U+C276	쉶	8123	2	*	*	*	*
U+C277	쉷	8124	2	*	*	*	*
U+C278	쉸	8125	2	*	*	*	*
U+C279	쉹	8126	2	*	*	*	*
U+C27A	쉺	8127	2	*	*	*	*
U+C27B	쉻	8128	2	*	*	*	*
U+C27C	쉼	1694	0	29-16	*	27-57	25-07
U+C27D	쉽	1695	0	29-17	*	27-58	25-08
U+C27E	쉾	8129	2	*	*	*	*
U+C27F	쉿	1696	0	29-18	*	27-59	25-09
U+C280	슀	8130	2	*	*	*	*
U+C281	슁	1697	0	29-19	*	27-60	43-58
U+C282	슂	8131	2	*	*	*	*
U+C283	슃	8132	2	*	*	*	*
U+C284	슄	8133	2	*	*	*	*
U+C285	슅	8134	2	*	*	*	*
U+C286	슆	3850	1	*	26-49	*	*
U+C287	슇	8135	2	*	*	*	*
U+C288	슈	1698	0	29-20	*	26-79	24-46
U+C289	슉	1699	0	29-21	*	26-80	24-47
U+C28A	슊	8136	2	*	*	*	*
U+C28B	슋	8137	2	*	*	*	*
U+C28C	슌	1700	0	*	26-50	26-81	24-48
U+C28D	슍	8138	2	*	*	*	*
U+C28E	슎	8139	2	*	*	*	*
U+C28F	슏	3851	1	*	26-51	*	43-27
U+C290	슐	1701	0	29-22	*	26-82	24-49
U+C291	슑	8140	2	*	*	*	*
U+C292	슒	8141	2	*	*	*	*
U+C293	슓	8142	2	*	*	*	*
U+C294	슔	8143	2	*	*	*	*
U+C295	슕	8144	2	*	*	*	*
U+C296	슖	8145	2	*	*	*	*
U+C297	슗	8146	2	*	*	*	*
U+C298	슘	1702	0	29-23	*	26-83	24-50
U+C299	슙	3852	1	*	26-52	26-84	*
U+C29A	슚	8147	2	*	*	*	*
U+C29B	슛	1703	0	29-24	*	26-85	24-51
U+C29C	슜	8148	2	*	*	*	*
